sample_id,family_id,label,subtype,scenario,behavior_mode,observation_profile,frame_count,simulator_version,feature_version,requested_depth_mode,fps,seed,split,attempted_missing_fraction,camera_residual_enabled,tracking_drift_enabled,feature_status,feature_config_id,rejection_reason,v_mean,v_std,a_mean,turn_rate_mean,turn_rate_p95,heading_change_ratio,straightness,stationary_ratio,bbox_area_mean,bbox_area_cv,bbox_scale_rate_std,observed_points,duration_seconds,nominal_fps,clock,missing_fraction,longest_missing_seconds,long_gap_count,mean_conf,boundary_fraction,usable_segments,retained_points,heading_valid_fraction,retained_duration_seconds,training_length_group
20260906:baseline:77:drone:racing_quad:ideal,20260906:baseline:77,drone,racing_quad,baseline,cruise,ideal,276,3.0.0,3.0.0,crossing,30.0,20260906,train,0.8478260869565217,False,False,accepted,3b9a6c638c3f3519,,106.35267704146548,2.564357066929742,6.397475576457725,0.012939290528617404,0.024079789378092298,0.0,0.9999936504368536,0.0,7.65056617931918e-07,0.01604675495465486,0.00985184982624943,42.0,1.367,29.992684711046085,timestamp_ms,0.0,0.000658536585365882,0.0,1.0,0.0,1.0,42.0,1.0,1.367,short
20260906:sharp_turns:259:drone:hover_quad:ideal,20260906:sharp_turns:259,drone,hover_quad,sharp_turns,cruise,ideal,277,3.0.0,3.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,13.422749072083919,1.0753681924073506,3.862304184374197,0.25298628913870597,0.5513103022406418,0.1563636363636364,0.9239820578438236,0.0,2.2849217358922917e-06,0.10532140390348992,0.2389830781801096,277.0,9.2,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,277.0,1.0,9.2,standard
20260906:sudden_dash:90:drone:hover_quad:noisy,20260906:sudden_dash:90,drone,hover_quad,sudden_dash,cruise,noisy,372,3.0.0,3.0.0,approaching,30.0,20260906,train,0.053763440860215006,False,True,accepted,3b9a6c638c3f3519,,8.258523079411871,2.7358276207448875,13.22784586941031,0.9026350861737596,2.6216850589429415,0.5783783783783785,0.9923332945613046,0.0,2.943185681558719e-06,0.361756074644254,0.11030349612574934,352.0,12.367,29.99919139645832,timestamp_ms,0.053763440860215006,0.23366576819406998,0.0,0.8492788953773235,0.0,1.0,352.0,1.0,12.367,standard
20260906:multi_mode:49:bird:seagull:noisy,20260906:multi_mode:49,bird,seagull,multi_mode,sudden_escape,noisy,275,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.047272727272727244,True,True,accepted,3b9a6c638c3f3519,,23.01837333817569,7.016275918593318,13.586776229266182,0.31200304481450575,0.8530746323307105,0.16483516483516483,0.9777785426325771,0.0,4.035691983268289e-06,0.10484949695144971,0.14897972381457625,262.0,9.133,30.001094930471915,timestamp_ms,0.047272727272727244,0.06666788321167892,0.0,0.8731984324284385,0.0,1.0,262.0,1.0,9.133,standard
20260906:baseline:265:drone:hover_quad:ideal,20260906:baseline:265,drone,hover_quad,baseline,cruise,ideal,147,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,18.73256667105388,0.37313740147392216,0.6858014339539601,0.014267548429458342,0.03075192420513255,0.0,0.999983980695613,0.0,1.4324214535828152e-06,0.014128064340903761,0.006679125596927992,147.0,4.867,29.997945346209164,timestamp_ms,0.0,0.000664383561644534,0.0,1.0,0.0,1.0,147.0,1.0,4.867,standard
20260906:sharp_turns:277:drone:racing_quad:noisy,20260906:sharp_turns:277,drone,racing_quad,sharp_turns,cruise,noisy,142,3.0.0,3.0.0,receding,30.0,20260906,train,0.2816901408450704,True,True,accepted,3b9a6c638c3f3519,,41.88685241443309,15.508776248750033,62.855848735746775,1.1485235719823392,3.004286160278692,0.7128565496534321,0.7842484444725719,0.0,9.336489386655149e-07,0.06305440804572231,0.15212310058823875,102.0,3.8000000000000003,30.0,timestamp_ms,0.11304347826086958,0.33366666666666667,1.0,0.634422654233801,0.0,2.0,102.0,1.0,3.4330000000000003,standard
20260906:sharp_turns:120:drone:hover_quad:noisy,20260906:sharp_turns:120,drone,hover_quad,sharp_turns,cruise,noisy,123,3.0.0,3.0.0,crossing,30.0,20260906,train,0.17886178861788615,True,False,accepted,3b9a6c638c3f3519,,9.642533916719584,4.3475867676495685,9.378968302907017,0.5303381713698031,1.367367743980248,0.38240244563757914,0.9721000466531052,0.0,1.111727265949655e-05,0.1304549308493126,0.32354426340066583,101.0,4.067,29.997541185148755,timestamp_ms,0.17886178861788615,0.5666639344262296,1.0,0.8347424301512086,0.0,2.0,101.0,1.0,3.467,standard
20260906:baseline:246:bird:pigeon:ideal,20260906:baseline:246,bird,pigeon,baseline,glide,ideal,321,3.0.0,3.0.0,approaching,30.0,20260906,train,0.47352024922118385,False,False,accepted,3b9a6c638c3f3519,,13.284151903915397,2.0434052235785685,3.4069899902999725,0.12016812793749941,0.2855554398216742,0.0,0.9988309562085005,0.0,3.518591529510993e-06,0.17067287568999448,0.007042414379826272,169.0,5.6,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,169.0,1.0,5.6,standard
20260906:sudden_dash:258:bird:falcon:noisy,20260906:sudden_dash:258,bird,falcon,sudden_dash,sudden_escape,noisy,104,3.0.0,3.0.0,approaching,30.0,20260906,train,0.15384615384615385,True,True,accepted,3b9a6c638c3f3519,,20.15211625551596,6.1735805587048285,14.799613668331485,0.32358256478524927,0.7479720845918717,0.17976567681084685,0.9986748175599945,0.0,5.284289493860001e-06,0.3439085205688409,0.14759040614164304,88.0,3.433,30.002912904165452,timestamp_ms,0.15384615384615385,0.36666990291262125,1.0,0.8680704171945411,0.0,2.0,88.0,1.0,3.033,standard
20260906:sharp_turns:97:drone:hover_quad:ideal,20260906:sharp_turns:97,drone,hover_quad,sharp_turns,cruise,ideal,163,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,9.733250725842042,3.2541746565711196,4.065434473755322,0.35082778271106346,1.016358817661105,0.1739130434782609,0.8867617744796524,0.0,3.5460466209970765e-06,0.20483349585721544,0.2498969291202213,163.0,5.4,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,163.0,1.0,5.4,standard
20260906:sharp_turns:11:drone:hover_quad:noisy,20260906:sharp_turns:11,drone,hover_quad,sharp_turns,cruise,noisy,65,3.0.0,3.0.0,receding,30.0,20260906,train,0.19999999999999996,True,True,accepted,3b9a6c638c3f3519,,3.9716003159119526,1.141536311853954,16.81554346646009,2.649807123057746,5.956293966644883,0.9411757922413395,0.7066102027936231,0.0,2.8995598632052165e-06,0.043950369968090604,0.07370982604305462,52.0,2.133,30.004688232536335,timestamp_ms,0.19999999999999996,0.3326718750000001,1.0,0.8457275366468687,0.0,2.0,52.0,1.0,1.767,short
20260906:multi_mode:175:bird:falcon:noisy,20260906:multi_mode:175,bird,falcon,multi_mode,sudden_escape,noisy,77,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.09090909090909094,True,True,accepted,3b9a6c638c3f3519,,25.323646698907634,1.6543583557803003,12.433101479011137,0.22370491801040734,0.5857817730690873,0.08,0.9946496398123146,0.0,9.140199498225494e-06,0.1277439445395211,0.13199895015811108,70.0,2.533,30.00394788787999,timestamp_ms,0.09090909090909094,0.13367105263157888,0.0,0.7607685301570546,0.0,1.0,70.0,1.0,2.533,standard
20260906:sharp_turns:59:drone:consumer_quad:ideal,20260906:sharp_turns:59,drone,consumer_quad,sharp_turns,cruise,ideal,78,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,33.46934190784874,4.1117545180560935,5.974272043152752,0.10858041587384727,0.16586380840810705,0.0,0.9959914110598326,0.0,2.9047809371456277e-06,0.08379674563523387,0.198840854118021,78.0,2.567,29.996104402025708,timestamp_ms,0.0,0.0006623376623379126,0.0,1.0,0.0,1.0,78.0,1.0,2.567,standard
20260906:sudden_dash:111:bird:falcon:noisy,20260906:sudden_dash:111,bird,falcon,sudden_dash,thermal_circle,noisy,111,3.0.0,3.0.0,receding,30.0,20260906,train,0.1711711711711712,False,False,accepted,3b9a6c638c3f3519,,11.507961962703659,4.304877446170357,8.763265908016194,0.32786818580271276,0.8371712402501643,0.23076923076923092,0.9739636862655544,0.0,1.81026815179894e-05,0.27913830229718123,0.09672609115086221,92.0,3.667,29.997272975184075,timestamp_ms,0.1711711711711712,0.5336636363636361,1.0,0.869958114194105,0.0,2.0,92.0,1.0,3.1,standard
20260906:sudden_dash:20:bird:seagull:noisy,20260906:sudden_dash:20,bird,seagull,sudden_dash,foraging_zigzag,noisy,65,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.09230769230769231,True,True,accepted,3b9a6c638c3f3519,,13.259100430428676,0.9415667518796351,14.104604890570144,0.6489240222615618,2.383832014515964,0.380952380952381,0.9911430581115949,0.0,6.950072217614276e-06,0.017161465804337837,0.09266760763485557,59.0,2.133,30.004688232536335,timestamp_ms,0.09230769230769231,0.09967187500000001,0.0,0.8381000231070148,0.0,1.0,59.0,1.0,2.133,standard
20260906:sudden_dash:164:bird:falcon:noisy,20260906:sudden_dash:164,bird,falcon,sudden_dash,glide,noisy,156,3.0.0,3.0.0,approaching,30.0,20260906,train,0.34615384615384615,True,False,accepted,3b9a6c638c3f3519,,23.55179855890822,7.765362647640499,12.725604307178696,0.12846150215303495,0.35047029293965715,0.038834951456310676,0.9997015148135671,0.0,1.9727740081743196e-05,0.31341175154465023,0.1249415244061906,102.0,3.467,29.997115661955583,timestamp_ms,0.02857142857142858,0.03366346153846171,0.0,0.8002686411313745,0.0,1.0,102.0,1.0,3.467,standard
20260906:sudden_dash:263:drone:consumer_quad:ideal,20260906:sudden_dash:263,drone,consumer_quad,sudden_dash,cruise,ideal,107,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,57.66160341069685,10.292697213788006,10.559320458347772,0.008474291475914454,0.019701855634822768,0.0,0.9999885005466171,0.0,1.4178103330778526e-06,0.018692485214084342,0.005199947923736277,107.0,3.533,30.002830455703368,timestamp_ms,0.0,0.0006698113207549705,0.0,1.0,0.0,1.0,107.0,1.0,3.533,standard
20260906:sharp_turns:246:bird:seagull:noisy,20260906:sharp_turns:246,bird,seagull,sharp_turns,sudden_escape,noisy,153,3.0.0,3.0.0,crossing,30.0,20260906,train,0.2679738562091504,True,True,accepted,3b9a6c638c3f3519,,11.75838216755123,1.0812986579508805,8.971947029032096,0.4290772193360187,1.0100311187095834,0.34821428571428553,0.9266365868094841,0.0,8.96876997702063e-06,0.20725218626055628,0.20824769740782798,112.0,4.4,30.0,timestamp_ms,0.1578947368421053,0.5666666666666668,1.0,0.872547501890142,0.0,2.0,112.0,1.0,3.8000000000000007,standard
20260906:sharp_turns:54:bird:falcon:ideal,20260906:sharp_turns:54,bird,falcon,sharp_turns,sudden_escape,ideal,346,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.8121387283236994,False,False,accepted,3b9a6c638c3f3519,,41.94273197123531,0.8237870905542831,2.2775694957526293,0.008442338881151198,0.01682899890964519,0.0,0.9999980888635474,0.0,8.934317232643557e-06,0.02742999828123109,0.004109592113940374,65.0,2.133,30.004688232536335,timestamp_ms,0.0,0.0006718750000002521,0.0,1.0,0.0,1.0,65.0,1.0,2.133,standard
20260906:sharp_turns:2:bird:falcon:ideal,20260906:sharp_turns:2,bird,falcon,sharp_turns,thermal_circle,ideal,393,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,8.972909212284355,6.352240315283612,2.893821638282629,0.26525385320613454,0.878024068427285,0.07672634271099746,0.36602181955349905,0.0,4.207041334151005e-06,0.5632336196222484,0.16972594681394002,393.0,13.067,29.999234713400167,timestamp_ms,0.0,0.0006658163265313086,0.0,1.0,0.0,1.0,393.0,1.0,13.067,standard
20260906:baseline:269:bird:falcon:ideal,20260906:baseline:269,bird,falcon,baseline,flap_jitter,ideal,203,3.0.0,3.0.0,approaching,30.0,20260906,train,0.3842364532019704,False,False,accepted,3b9a6c638c3f3519,,33.968200942387476,6.421806970434142,6.540792183768317,0.031531521453546055,0.07215014282219548,0.0,0.9999617481867228,0.0,4.957077397895889e-06,0.28656718261175,2.8896314553136397,125.0,4.133,30.002419549963708,timestamp_ms,0.0,0.0006693548387099318,0.0,1.0,0.0,1.0,125.0,1.0,4.133,standard
20260906:multi_mode:11:bird:seagull:noisy,20260906:multi_mode:11,bird,seagull,multi_mode,glide,noisy,219,3.0.0,3.0.0,receding,30.0,20260906,train,0.1095890410958904,True,False,accepted,3b9a6c638c3f3519,,13.053572000179166,2.782139237232354,8.796318124350353,0.35620382888102603,0.9326589534121478,0.2388031078562194,0.9964579007758441,0.0,9.91009572419577e-06,0.1867968020525229,0.12970454070846338,195.0,7.267,29.99862391633411,timestamp_ms,0.1095890410958904,0.46666513761467887,1.0,0.9025844539610756,0.0,2.0,195.0,1.0,6.767,standard
20260906:sudden_dash:275:bird:falcon:noisy,20260906:sudden_dash:275,bird,falcon,sudden_dash,foraging_zigzag,noisy,185,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.16756756756756752,True,True,accepted,3b9a6c638c3f3519,,37.06391266973612,6.417231593212237,24.194451320807417,0.36739600670569095,0.9300864399179333,0.28395786140221413,0.9924878139903537,0.0,2.313883981481523e-06,0.034564275784439935,0.1430302592167337,154.0,5.867,29.998295551389123,timestamp_ms,0.12994350282485878,0.3666647727272722,1.0,0.7101682066348562,0.0,2.0,154.0,1.0,5.4670000000000005,standard
20260906:sudden_dash:175:bird:pigeon:noisy,20260906:sudden_dash:175,bird,pigeon,sudden_dash,thermal_circle,noisy,220,3.0.0,3.0.0,approaching,30.0,20260906,train,0.1045454545454545,True,True,accepted,3b9a6c638c3f3519,,22.437600310488026,11.880338469485801,21.99796642054487,0.5747486033228743,1.4953313195671698,0.4220183486238531,0.8395406537613853,0.0,4.149020599918905e-06,0.07511542895355633,0.15294530754849184,197.0,7.3,30.0,timestamp_ms,0.1045454545454545,0.23366666666666658,0.0,0.7156630918815767,0.0,1.0,197.0,1.0,7.3,standard
20260906:baseline:249:bird:pigeon:noisy,20260906:baseline:249,bird,pigeon,baseline,glide,noisy,92,3.0.0,3.0.0,receding,30.0,20260906,train,0.07608695652173914,True,False,accepted,3b9a6c638c3f3519,,11.611951363404508,1.1804905516713369,27.410277634036056,1.2108411665254482,2.880231084233912,0.7222222222222222,0.9820386013664162,0.0,1.3658766450577763e-06,0.04604119334197524,0.1286893107150131,85.0,3.033,30.003297065611605,timestamp_ms,0.07608695652173914,0.06667032967032976,0.0,0.8781088058399709,0.0,1.0,85.0,1.0,3.033,standard
20260906:multi_mode:122:drone:hover_quad:noisy,20260906:multi_mode:122,drone,hover_quad,multi_mode,cruise,noisy,247,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.10931174089068829,True,False,accepted,3b9a6c638c3f3519,,11.364767411823257,5.88383191721569,21.964089611515483,1.1229293929532913,4.565569675006885,0.48246235354228645,0.7586399681671598,0.0,2.6783688660102664e-06,0.09510358501985693,0.20824110778283428,220.0,8.2,30.0,timestamp_ms,0.10931174089068829,0.49966666666666704,1.0,0.8068292507641599,0.0,2.0,220.0,0.9210526315789473,7.666999999999999,standard
20260906:sharp_turns:290:bird:falcon:ideal,20260906:sharp_turns:290,bird,falcon,sharp_turns,flap_jitter,ideal,93,3.0.0,3.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,36.09355664419604,3.884874002542434,5.04388703805787,0.09936126773401059,0.3135856246152438,0.0,0.9964436483628876,0.0,2.6934456158719517e-06,0.17571114884818465,2.5078566646654394,93.0,3.067,29.996739484838603,timestamp_ms,0.0,0.0006630434782611203,0.0,1.0,0.0,1.0,93.0,1.0,3.067,standard
20260906:multi_mode:35:bird:seagull:ideal,20260906:multi_mode:35,bird,seagull,multi_mode,sudden_escape,ideal,119,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,12.36667314530599,4.552998574258172,3.5007169547969688,0.17224712403598566,0.30443700481782965,0.0,0.992010326595172,0.0,8.784257188085948e-06,0.07020983592338209,0.11602576185701086,119.0,3.933,30.00254258835495,timestamp_ms,0.0,0.0006694915254239833,0.0,1.0,0.0,1.0,119.0,1.0,3.933,standard
20260906:baseline:149:drone:consumer_quad:ideal,20260906:baseline:149,drone,consumer_quad,baseline,cruise,ideal,149,3.0.0,3.0.0,receding,30.0,20260906,train,0.36241610738255037,False,False,accepted,3b9a6c638c3f3519,,16.52085455343599,0.809804718917767,1.820936277252743,0.02704228728341146,0.06228585575548297,0.0,0.9999330647991438,0.0,2.2395202021809027e-06,0.09635514471281545,0.0029148546539633845,95.0,3.133,30.003191828917966,timestamp_ms,0.0,0.0006702127659581406,0.0,1.0,0.0,1.0,95.0,1.0,3.133,standard
20260906:multi_mode:72:drone:fixed_wing_drone:ideal,20260906:multi_mode:72,drone,fixed_wing_drone,multi_mode,cruise,ideal,113,3.0.0,3.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,24.09484149430979,1.3381600483024518,5.022540040755497,0.11574780629611187,0.2502021945399948,0.0,0.9965544568027223,0.0,5.324518131710115e-06,0.22532534073148214,0.04101404701015365,113.0,3.733,30.002678810608092,timestamp_ms,0.0,0.0006696428571431115,0.0,1.0,0.0,1.0,113.0,1.0,3.733,standard
20260906:sudden_dash:21:drone:consumer_quad:noisy,20260906:sudden_dash:21,drone,consumer_quad,sudden_dash,cruise,noisy,234,3.0.0,3.0.0,approaching,30.0,20260906,train,0.21794871794871795,True,False,accepted,3b9a6c638c3f3519,,23.96000924726341,7.735417114454406,16.683189988478983,0.36687159564681343,1.1598616839647429,0.17526745530129895,0.9979882819110043,0.0,3.994705703856525e-06,0.4920771216418889,0.11093280795364904,183.0,6.9,30.0,timestamp_ms,0.12019230769230771,0.3326666666666668,1.0,0.7903842246787391,0.0,2.0,183.0,1.0,6.534000000000001,standard
20260906:sudden_dash:167:drone:consumer_quad:noisy,20260906:sudden_dash:167,drone,consumer_quad,sudden_dash,cruise,noisy,228,3.0.0,3.0.0,receding,30.0,20260906,train,0.13157894736842102,True,False,accepted,3b9a6c638c3f3519,,27.65814526589244,5.726618405019077,34.336450776908315,0.42413097489030305,1.1218083531786593,0.2884615384615384,0.9967847994070878,0.0,1.1790329947350248e-06,0.11660563581958555,0.11818281939280036,198.0,7.567,29.998678472313998,timestamp_ms,0.13157894736842102,0.5336651982378856,1.0,0.765805680877079,0.0,2.0,198.0,1.0,7.0,standard
20260906:sharp_turns:65:drone:racing_quad:ideal,20260906:sharp_turns:65,drone,racing_quad,sharp_turns,cruise,ideal,120,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,46.84484189447356,8.043603241989937,13.731095787007192,0.19387044576615498,1.23216934026506,0.15254237288135591,0.9944194436096011,0.0,9.447842375730014e-07,0.18763056313801155,0.023116258800271693,120.0,3.967,29.99747920342828,timestamp_ms,0.0,0.0006638655462187365,0.0,1.0,0.0,1.0,120.0,1.0,3.967,standard
20260906:sudden_dash:24:drone:hover_quad:ideal,20260906:sudden_dash:24,drone,hover_quad,sudden_dash,cruise,ideal,125,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,29.803356134085657,5.671184670254611,6.966303927192158,0.07048454998970195,0.13909224459411296,0.0,0.9981200265675398,0.0,1.6595675078207175e-06,0.08314461839546292,0.16765703783707783,125.0,4.133,30.002419549963708,timestamp_ms,0.0,0.0006693548387099318,0.0,1.0,0.0,1.0,125.0,1.0,4.133,standard
20260906:sharp_turns:127:bird:falcon:noisy,20260906:sharp_turns:127,bird,falcon,sharp_turns,sudden_escape,noisy,192,3.0.0,3.0.0,passing_by,30.0,20260906,train,0.6145833333333333,True,True,accepted,3b9a6c638c3f3519,,34.405106470273545,3.1677394136312036,13.636370218318426,0.15142553437018053,0.3438147570308617,0.024691358024691357,0.9957452060791913,0.0,8.975143461263747e-06,0.10274590521326495,0.1824942879679975,74.0,2.733,30.00365898280278,timestamp_ms,0.10843373493975905,0.06667073170731716,0.0,0.8122800341658007,0.0,1.0,74.0,1.0,2.733,standard
20260906:multi_mode:254:drone:fixed_wing_drone:ideal,20260906:multi_mode:254,drone,fixed_wing_drone,multi_mode,cruise,ideal,146,3.0.0,3.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,14.08711108399352,3.295903860052705,3.895183629438124,0.20254770635756275,0.4447634730042955,0.0,0.9517788857372406,0.0,4.784825883840422e-06,0.24710574801580115,0.06984947113320343,146.0,4.833,30.00206910821436,timestamp_ms,0.0,0.0006689655172420761,0.0,1.0,0.0,1.0,146.0,1.0,4.833,standard
20260906:baseline:222:drone:racing_quad:ideal,20260906:baseline:222,drone,racing_quad,baseline,cruise,ideal,77,3.0.0,3.0.0,approaching,30.0,20260906,train,0.0,False,False,accepted,3b9a6c638c3f3519,,56.27260266422281,4.4269219203537284,11.568807657779073,0.009980402861063184,0.02234159676465737,0.0,0.9999968023214508,0.0,9.673515691091508e-07,0.14603644915659944,0.007867262958252913,77.0,2.533,30.00394788787999,timestamp_ms,0.0,0.000671052631579204,0.0,1.0,0.0,1.0,77.0,1.0,2.533,standard
20260906:sudden_dash:75:bird:pigeon:noisy,20260906:sudden_dash:75,bird,pigeon,sudden_dash,thermal_circle,noisy,276,3.0.0,3.0.0,receding,30.0,20260906,train,0.02898550724637683,False,True,accepted,3b9a6c638c3f3519,,22.6998159392159,15.171338679233004,30.07563787490763,0.890662641952318,2.740485029190518,0.5474452554744526,0.6670628915277383,0.0,1.4245768113759852e-06,0.17252701288482156,0.1770731339086142,268.0,9.167,29.99890913057707,timestamp_ms,0.02898550724637683,0.0666654545454542,0.0,0.7809493579122359,0.0,1.0,268.0,1.0,9.167,standard
